# Based on the 2017NEI port shapefile Ports_v2_040718. Shape areas assigned using the native AEA projection to get geometry area in square meters.
# Geometry vertices are extracted on the WGS84 datum.
facid,lon,lat,numvert,area
P20691F28047,-88.885903,30.413777000000003,9,88901.03717000001
P20691F28047,-88.880818,30.413558000000002,9,88901.03717000001
P20692F01099,-87.469306,31.726108,5,421.974891
P20692F01099,-87.46933100000001,31.726347999999998,5,421.974891
P20692F01099,-87.469165,31.726359000000002,5,421.974891
P20692F01099,-87.46914,31.72612,5,421.974891
P20692F01099,-87.469306,31.726108,5,421.974891
P20693F34009,-74.891876,38.949483,5,37036.11763
P20693F34009,-74.889488,38.950022,5,37036.11763
P20693F34009,-74.888874,38.948553000000004,5,37036.11763
P20693F34009,-74.891262,38.948015000000005,5,37036.11763
P20693F34009,-74.891876,38.949483,5,37036.11763
P20694F29095,-94.18227900000001,39.178601,7,24235.665109999998
P20694F29095,-94.183462,39.178839,7,24235.665109999998
P20694F29095,-94.1846,39.179266999999996,7,24235.665109999998
P20694F29095,-94.18596600000001,39.180003,7,24235.665109999998
P20694F29095,-94.185612,39.180428000000006,7,24235.665109999998
P20694F29095,-94.182014,39.179039,7,24235.665109999998
P20694F29095,-94.18227900000001,39.178601,7,24235.665109999998
P20695F42043,-76.965386,40.540872,5,1940.477296
P20695F42043,-76.965005,40.540901,5,1940.477296
P20695F42043,-76.964926,40.540366999999996,5,1940.477296
P20695F42043,-76.965307,40.540338,5,1940.477296
P20695F42043,-76.965386,40.540872,5,1940.477296
P20696F42043,-76.981747,40.542815999999995,5,810.544934
P20696F42043,-76.981942,40.543301,5,810.544934
P20696F42043,-76.981812,40.543324,5,810.544934
P20696F42043,-76.981545,40.542857,5,810.544934
P20696F42043,-76.981747,40.542815999999995,5,810.544934
P20697F09003,-72.62877399999999,41.667173999999996,5,6476.005788
P20697F09003,-72.629028,41.665934,5,6476.005788
P20697F09003,-72.629665,41.666061,5,6476.005788
P20697F09003,-72.629215,41.667269,5,6476.005788
P20697F09003,-72.62877399999999,41.667173999999996,5,6476.005788
P20698F26003,-86.66484100000001,46.445159000000004,5,2468.0750120000002
P20698F26003,-86.66478599999999,46.445503,5,2468.0750120000002
P20698F26003,-86.664098,46.445457,5,2468.0750120000002
P20698F26003,-86.664175,46.44497,5,2468.0750120000002
P20698F26003,-86.66484100000001,46.445159000000004,5,2468.0750120000002
P20699F17161,-90.506378,41.51386,5,1646.067331
P20699F17161,-90.506321,41.514188,5,1646.067331
P20699F17161,-90.505788,41.514142,5,1646.067331
P20699F17161,-90.505844,41.513814,5,1646.067331
P20699F17161,-90.506378,41.51386,5,1646.067331
P20700F17161,-90.504201,41.513812,9,22656.82719
P20700F17161,-90.50421700000001,41.514028,9,22656.82719
P20700F17161,-90.500435,41.514709,9,22656.82719
P20700F17161,-90.497816,41.514896,9,22656.82719
P20700F17161,-90.497615,41.514583,9,22656.82719
P20700F17161,-90.499641,41.514508,9,22656.82719
P20700F17161,-90.501266,41.514062,9,22656.82719
P20700F17161,-90.501775,41.513898,9,22656.82719
P20700F17161,-90.504201,41.513812,9,22656.82719
P20701F12115,-82.57265799999999,27.338165999999998,8,11971.20684
P20701F12115,-82.572159,27.337784999999997,8,11971.20684
P20701F12115,-82.572854,27.337088,8,11971.20684
P20701F12115,-82.573261,27.337253999999998,8,11971.20684
P20701F12115,-82.57356999999999,27.337467999999998,8,11971.20684
P20701F12115,-82.573922,27.337607000000002,8,11971.20684
P20701F12115,-82.573539,27.338014,8,11971.20684
P20701F12115,-82.57265799999999,27.338165999999998,8,11971.20684
P20702F27031,-89.689844,47.956742,6,2969.959638
P20702F27031,-89.68949,47.956651,6,2969.959638
P20702F27031,-89.68985699999999,47.955996999999996,6,2969.959638
P20702F27031,-89.690383,47.956127,6,2969.959638
P20702F27031,-89.690246,47.95639,6,2969.959638
P20702F27031,-89.689844,47.956742,6,2969.959638
P20703F12083,-81.730452,29.349871000000004,5,493.267113
P20703F12083,-81.730374,29.349997,5,493.267113
P20703F12083,-81.730091,29.349874,5,493.267113
P20703F12083,-81.73016899999999,29.349746999999997,5,493.267113
P20703F12083,-81.730452,29.349871000000004,5,493.267113
P20704F18089,-87.32282,41.609276,15,423688.1763
P20704F18089,-87.324135,41.608918,15,423688.1763
P20704F18089,-87.325455,41.609349,15,423688.1763
P20704F18089,-87.32506500000001,41.623151,15,423688.1763
P20704F18089,-87.32506,41.624608,15,423688.1763
P20704F18089,-87.32696999999999,41.624815000000005,15,423688.1763
P20704F18089,-87.326872,41.627461,15,423688.1763
P20704F18089,-87.324973,41.629093,15,423688.1763
P20704F18089,-87.320222,41.630322,15,423688.1763
P20704F18089,-87.320708,41.62455,15,423688.1763
P20704F18089,-87.32423399999999,41.624657,15,423688.1763
P20704F18089,-87.324338,41.623036,15,423688.1763
P20704F18089,-87.324555,41.611862,15,423688.1763
P20704F18089,-87.32286500000001,41.610592,15,423688.1763
P20704F18089,-87.32282,41.609276,15,423688.1763
P20705F09001,-73.546124,41.042255,18,161797.2365
P20705F09001,-73.545847,41.042658,18,161797.2365
P20705F09001,-73.54485,41.042736,18,161797.2365
P20705F09001,-73.544702,41.042217,18,161797.2365
P20705F09001,-73.543819,41.040378000000004,18,161797.2365
P20705F09001,-73.5442,41.039742,18,161797.2365
P20705F09001,-73.54306,41.037002,18,161797.2365
P20705F09001,-73.542763,41.036875,18,161797.2365
P20705F09001,-73.542625,41.036592999999996,18,161797.2365
P20705F09001,-73.542757,41.036336,18,161797.2365
P20705F09001,-73.541409,41.033006,18,161797.2365
P20705F09001,-73.544262,41.034166,18,161797.2365
P20705F09001,-73.545052,41.036762,18,161797.2365
P20705F09001,-73.545346,41.036955,18,161797.2365
P20705F09001,-73.54539799999999,41.03754,18,161797.2365
P20705F09001,-73.545117,41.037895,18,161797.2365
P20705F09001,-73.545576,41.039611,18,161797.2365
P20705F09001,-73.546124,41.042255,18,161797.2365
P20706F47161,-87.634774,36.397165,5,2459.789437
P20706F47161,-87.634373,36.397227,5,2459.789437
P20706F47161,-87.634165,36.396649,5,2459.789437
P20706F47161,-87.63454899999999,36.396569,5,2459.789437
P20706F47161,-87.634774,36.397165,5,2459.789437
P20707F23015,-69.63412,43.810563,7,2381.577291
P20707F23015,-69.634258,43.810593,7,2381.577291
P20707F23015,-69.634343,43.810804,7,2381.577291
P20707F23015,-69.634039,43.81111,7,2381.577291
P20707F23015,-69.63362099999999,43.811023,7,2381.577291
P20707F23015,-69.63381899999999,43.810584000000006,7,2381.577291
P20707F23015,-69.63412,43.810563,7,2381.577291
P20708F15001,-155.83144199999998,20.0394,22,390488.1204
P20708F15001,-155.831132,20.039022,22,390488.1204
P20708F15001,-155.831491,20.038406,22,390488.1204
P20708F15001,-155.831152,20.037965,22,390488.1204
P20708F15001,-155.829656,20.037223,22,390488.1204
P20708F15001,-155.829175,20.036635999999998,22,390488.1204
P20708F15001,-155.82932399999999,20.036485,22,390488.1204
P20708F15001,-155.8281,20.035138,22,390488.1204
P20708F15001,-155.827129,20.034044,22,390488.1204
P20708F15001,-155.827009,20.034194,22,390488.1204
P20708F15001,-155.825208,20.032235,22,390488.1204
P20708F15001,-155.825505,20.031976999999998,22,390488.1204
P20708F15001,-155.82586,20.031926000000002,22,390488.1204
P20708F15001,-155.826494,20.032944,22,390488.1204
P20708F15001,-155.827322,20.032414000000003,22,390488.1204
P20708F15001,-155.830706,20.031160999999997,22,390488.1204
P20708F15001,-155.833792,20.034745,22,390488.1204
P20708F15001,-155.833866,20.037317,22,390488.1204
P20708F15001,-155.83189099999998,20.038572,22,390488.1204
P20708F15001,-155.832089,20.038949,22,390488.1204
P20708F15001,-155.831758,20.039461,22,390488.1204
P20708F15001,-155.83144199999998,20.0394,22,390488.1204
P20709F15001,-155.82924599999998,20.029349,9,40208.87096
P20709F15001,-155.8289,20.028872,9,40208.87096
P20709F15001,-155.82673400000002,20.027869,9,40208.87096
P20709F15001,-155.827022,20.027304,9,40208.87096
P20709F15001,-155.828154,20.02777,9,40208.87096
P20709F15001,-155.828623,20.026969,9,40208.87096
P20709F15001,-155.829502,20.027369,9,40208.87096
P20709F15001,-155.82988500000002,20.028215,9,40208.87096
P20709F15001,-155.82924599999998,20.029349,9,40208.87096
P20710F41005,-122.693027,45.300655,5,1216.614751
P20710F41005,-122.693073,45.301016,5,1216.614751
P20710F41005,-122.69268899999999,45.301037,5,1216.614751
P20710F41005,-122.69264299999999,45.300677,5,1216.614751
P20710F41005,-122.693027,45.300655,5,1216.614751
P20711F48061,-97.212701,26.067235,17,52786.37451
P20711F48061,-97.21181899999999,26.066994,17,52786.37451
P20711F48061,-97.211559,26.066860000000002,17,52786.37451
P20711F48061,-97.211638,26.06671,17,52786.37451
P20711F48061,-97.21181700000001,26.066815,17,52786.37451
P20711F48061,-97.211966,26.066795000000003,17,52786.37451
P20711F48061,-97.213876,26.064014,17,52786.37451
P20711F48061,-97.214005,26.063535,17,52786.37451
P20711F48061,-97.214821,26.063979999999997,17,52786.37451
P20711F48061,-97.213962,26.06519,17,52786.37451
P20711F48061,-97.214004,26.065309,17,52786.37451
P20711F48061,-97.2145,26.065243,17,52786.37451
P20711F48061,-97.216132,26.064770000000003,17,52786.37451
P20711F48061,-97.216305,26.065443,17,52786.37451
P20711F48061,-97.213396,26.066032,17,52786.37451
P20711F48061,-97.21277099999999,26.066929000000002,17,52786.37451
P20711F48061,-97.212701,26.067235,17,52786.37451
P20712F48061,-97.215757,26.061678,20,315822.5173
P20712F48061,-97.214381,26.06241,20,315822.5173
P20712F48061,-97.212559,26.062862,20,315822.5173
P20712F48061,-97.211561,26.061626999999998,20,315822.5173
P20712F48061,-97.210875,26.061592,20,315822.5173
P20712F48061,-97.209855,26.061045,20,315822.5173
P20712F48061,-97.21067099999999,26.058929,20,315822.5173
P20712F48061,-97.210787,26.056849,20,315822.5173
P20712F48061,-97.210481,26.054976,20,315822.5173
P20712F48061,-97.210263,26.05462,20,315822.5173
P20712F48061,-97.211448,26.054176000000002,20,315822.5173
P20712F48061,-97.212797,26.054848,20,315822.5173
P20712F48061,-97.213321,26.056089,20,315822.5173
P20712F48061,-97.213672,26.057675,20,315822.5173
P20712F48061,-97.214487,26.059139000000002,20,315822.5173
P20712F48061,-97.214773,26.059432,20,315822.5173
P20712F48061,-97.214678,26.059835,20,315822.5173
P20712F48061,-97.215292,26.061153,20,315822.5173
P20712F48061,-97.21550400000001,26.061122,20,315822.5173
P20712F48061,-97.215757,26.061678,20,315822.5173
P20713F72049,-64.961178,18.325722,14,99507.85814
P20713F72049,-64.961105,18.326420000000002,14,99507.85814
P20713F72049,-64.961639,18.326970000000003,14,99507.85814
P20713F72049,-64.961869,18.327417,14,99507.85814
P20713F72049,-64.961414,18.330153,14,99507.85814
P20713F72049,-64.961213,18.332482000000002,14,99507.85814
P20713F72049,-64.96028199999999,18.332581,14,99507.85814
P20713F72049,-64.959877,18.332037,14,99507.85814
P20713F72049,-64.960538,18.331416,14,99507.85814
P20713F72049,-64.96074899999999,18.330179,14,99507.85814
P20713F72049,-64.960334,18.329268,14,99507.85814
P20713F72049,-64.95956600000001,18.32816,14,99507.85814
P20713F72049,-64.96063199999999,18.325598,14,99507.85814
P20713F72049,-64.961178,18.325722,14,99507.85814
P20714F34005,-74.803379,40.122181,5,400.362475
P20714F34005,-74.80322,40.122361,5,400.362475
P20714F34005,-74.80306,40.12229,5,400.362475
P20714F34005,-74.80322,40.122097,5,400.362475
P20714F34005,-74.803379,40.122181,5,400.362475
P20715F34005,-74.803838,40.122544,10,871.600941
P20715F34005,-74.804085,40.122623,10,871.600941
P20715F34005,-74.804076,40.12265,10,871.600941
P20715F34005,-74.80428,40.12271,10,871.600941
P20715F34005,-74.80426,40.122755,10,871.600941
P20715F34005,-74.803646,40.122553,10,871.600941
P20715F34005,-74.803513,40.122609999999995,10,871.600941
P20715F34005,-74.803365,40.122529,10,871.600941
P20715F34005,-74.803625,40.122349,10,871.600941
P20715F34005,-74.803838,40.122544,10,871.600941
P20716F29203,-91.552171,37.375715,5,915.05945
P20716F29203,-91.551963,37.375784,5,915.05945
P20716F29203,-91.551745,37.375411,5,915.05945
P20716F29203,-91.551953,37.375341999999996,5,915.05945
P20716F29203,-91.552171,37.375715,5,915.05945
P20717F48057,-96.624835,28.568844,10,45001.97436
P20717F48057,-96.620687,28.571556,10,45001.97436
P20717F48057,-96.619926,28.571188,10,45001.97436
P20717F48057,-96.62213,28.569746000000002,10,45001.97436
P20717F48057,-96.622556,28.569753000000002,10,45001.97436
P20717F48057,-96.62352299999999,28.569264,10,45001.97436
P20717F48057,-96.62314,28.568763,10,45001.97436
P20717F48057,-96.624176,28.567982,10,45001.97436
P20717F48057,-96.624922,28.567927,10,45001.97436
P20717F48057,-96.624835,28.568844,10,45001.97436
P20718F21055,-88.16591600000001,37.460654999999996,5,602.0769190000001
P20718F21055,-88.166011,37.460963,5,602.0769190000001
P20718F21055,-88.16582199999999,37.460996,5,602.0769190000001
P20718F21055,-88.165727,37.460688,5,602.0769190000001
P20718F21055,-88.16591600000001,37.460654999999996,5,602.0769190000001
P20719F12109,-81.23517199999999,29.714729,5,636.221749
P20719F12109,-81.23491700000001,29.714532000000002,5,636.221749
P20719F12109,-81.235055,29.714407,5,636.221749
P20719F12109,-81.23531,29.714603000000004,5,636.221749
P20719F12109,-81.23517199999999,29.714729,5,636.221749
P20720F12109,-81.239364,29.715657,5,448.947977
P20720F12109,-81.239289,29.715787,5,448.947977
P20720F12109,-81.23903,29.715682,5,448.947977
P20720F12109,-81.23910500000001,29.715552000000002,5,448.947977
P20720F12109,-81.239364,29.715657,5,448.947977
P20721F24009,-76.453066,38.318296999999994,5,13813.77326
P20721F24009,-76.45059,38.317388,5,13813.77326
P20721F24009,-76.45094399999999,38.316855,5,13813.77326
P20721F24009,-76.453325,38.317909,5,13813.77326
P20721F24009,-76.453066,38.318296999999994,5,13813.77326
P20722F26139,-86.22446,43.078234,5,19630.3786
P20722F26139,-86.219766,43.07687,5,19630.3786
P20722F26139,-86.22000600000001,43.076478,5,19630.3786
P20722F26139,-86.2247,43.077842,5,19630.3786
P20722F26139,-86.22446,43.078234,5,19630.3786
P20723F26139,-86.230233,43.078309999999995,7,8006.496529999999
P20723F26139,-86.23,43.077921,7,8006.496529999999
P20723F26139,-86.23122099999999,43.077602,7,8006.496529999999
P20723F26139,-86.232138,43.077651,7,8006.496529999999
P20723F26139,-86.232051,43.078076,7,8006.496529999999
P20723F26139,-86.23124,43.078053999999995,7,8006.496529999999
P20723F26139,-86.230233,43.078309999999995,7,8006.496529999999
P20724F26139,-86.235138,43.075551000000004,5,14217.21295
P20724F26139,-86.2346,43.075390999999996,5,14217.21295
P20724F26139,-86.23614,43.072932,5,14217.21295
P20724F26139,-86.236678,43.073091999999995,5,14217.21295
P20724F26139,-86.235138,43.075551000000004,5,14217.21295
P20725F02261,-148.702991,60.777224,11,143647.2149
P20725F02261,-148.702891,60.77796800000001,11,143647.2149
P20725F02261,-148.701739,60.778174,11,143647.2149
P20725F02261,-148.69675,60.778583999999995,11,143647.2149
P20725F02261,-148.694227,60.77876800000001,11,143647.2149
P20725F02261,-148.69300900000002,60.77799399999999,11,143647.2149
P20725F02261,-148.69244,60.778259999999996,11,143647.2149
P20725F02261,-148.688748,60.77851,11,143647.2149
P20725F02261,-148.685444,60.778027,11,143647.2149
P20725F02261,-148.68570400000002,60.776787,11,143647.2149
P20725F02261,-148.702991,60.777224,11,143647.2149
P20726F02180,-171.725748,63.734745,5,26849.87575
P20726F02180,-171.726159,63.736615,5,26849.87575
P20726F02180,-171.723555,63.736736,5,26849.87575
P20726F02180,-171.723145,63.734866000000004,5,26849.87575
P20726F02180,-171.725748,63.734745,5,26849.87575
P20727F02180,-165.425269,64.500214,17,41032.635369999996
P20727F02180,-165.423237,64.501109,17,41032.635369999996
P20727F02180,-165.422038,64.50084100000001,17,41032.635369999996
P20727F02180,-165.420821,64.50201700000001,17,41032.635369999996
P20727F02180,-165.41941200000002,64.501736,17,41032.635369999996
P20727F02180,-165.41898600000002,64.502246,17,41032.635369999996
P20727F02180,-165.418726,64.502172,17,41032.635369999996
P20727F02180,-165.419207,64.501615,17,41032.635369999996
P20727F02180,-165.418589,64.50147,17,41032.635369999996
P20727F02180,-165.419373,64.500788,17,41032.635369999996
P20727F02180,-165.419764,64.500869,17,41032.635369999996
P20727F02180,-165.420893,64.499864,17,41032.635369999996
P20727F02180,-165.420345,64.499752,17,41032.635369999996
P20727F02180,-165.420697,64.499432,17,41032.635369999996
P20727F02180,-165.42183799999998,64.499666,17,41032.635369999996
P20727F02180,-165.421962,64.499554,17,41032.635369999996
P20727F02180,-165.425269,64.500214,17,41032.635369999996
P20728F19043,-91.01043100000001,42.717858,5,3187.4570519999997
P20728F19043,-91.010389,42.718391,5,3187.4570519999997
P20728F19043,-91.009734,42.718365999999996,5,3187.4570519999997
P20728F19043,-91.009776,42.717833,5,3187.4570519999997
P20728F19043,-91.01043100000001,42.717858,5,3187.4570519999997
P20729F17161,-90.519503,41.50904,5,4194.483318
P20729F17161,-90.519829,41.509584999999994,5,4194.483318
P20729F17161,-90.5191,41.509818,5,4194.483318
P20729F17161,-90.518811,41.50931,5,4194.483318
P20729F17161,-90.519503,41.50904,5,4194.483318
P20730F34021,-74.756099,40.190094,5,2040.742762
P20730F34021,-74.755794,40.189425,5,2040.742762
P20730F34021,-74.756084,40.189356,5,2040.742762
P20730F34021,-74.75639,40.190025,5,2040.742762
P20730F34021,-74.756099,40.190094,5,2040.742762
P20731F27071,-93.161875,48.583888,13,7692.02965
P20731F27071,-93.161213,48.583960999999995,13,7692.02965
P20731F27071,-93.161076,48.583859000000004,13,7692.02965
P20731F27071,-93.16086999999999,48.583883,13,7692.02965
P20731F27071,-93.160588,48.58415,13,7692.02965
P20731F27071,-93.16036,48.584288,13,7692.02965
P20731F27071,-93.159748,48.584359,13,7692.02965
P20731F27071,-93.15957399999999,48.583737,13,7692.02965
P20731F27071,-93.161052,48.583577000000005,13,7692.02965
P20731F27071,-93.16108299999999,48.583717,13,7692.02965
P20731F27071,-93.161711,48.58365,13,7692.02965
P20731F27071,-93.16192099999999,48.583802,13,7692.02965
P20731F27071,-93.161875,48.583888,13,7692.02965
P20732F26001,-83.282526,44.660346999999994,13,97775.61804
P20732F26001,-83.283919,44.658184999999996,13,97775.61804
P20732F26001,-83.2855,44.65781,13,97775.61804
P20732F26001,-83.286775,44.657714,13,97775.61804
P20732F26001,-83.287037,44.657824,13,97775.61804
P20732F26001,-83.287213,44.658093,13,97775.61804
P20732F26001,-83.287178,44.658332,13,97775.61804
P20732F26001,-83.286792,44.65892,13,97775.61804
P20732F26001,-83.287224,44.65937,13,97775.61804
P20732F26001,-83.28667800000001,44.660946,13,97775.61804
P20732F26001,-83.285261,44.660777,13,97775.61804
P20732F26001,-83.283603,44.660872,13,97775.61804
P20732F26001,-83.282526,44.660346999999994,13,97775.61804
P20733F18089,-87.415974,41.641389000000004,8,224994.0065
P20733F18089,-87.416903,41.640935,8,224994.0065
P20733F18089,-87.418474,41.641873,8,224994.0065
P20733F18089,-87.41878299999999,41.642069,8,224994.0065
P20733F18089,-87.414618,41.646438,8,224994.0065
P20733F18089,-87.41037,41.645992,8,224994.0065
P20733F18089,-87.410554,41.644149,8,224994.0065
P20733F18089,-87.415974,41.641389000000004,8,224994.0065
P20734F23009,-68.794739,44.571081,16,58937.66741
P20734F23009,-68.795001,44.570531,16,58937.66741
P20734F23009,-68.796939,44.571005,16,58937.66741
P20734F23009,-68.798958,44.571796,16,58937.66741
P20734F23009,-68.799593,44.571835,16,58937.66741
P20734F23009,-68.800139,44.571702,16,58937.66741
P20734F23009,-68.801464,44.57183,16,58937.66741
P20734F23009,-68.80206,44.572233000000004,16,58937.66741
P20734F23009,-68.80429000000001,44.572435999999996,16,58937.66741
P20734F23009,-68.804754,44.572113,16,58937.66741
P20734F23009,-68.805066,44.572318,16,58937.66741
P20734F23009,-68.803619,44.573187,16,58937.66741
P20734F23009,-68.80328399999999,44.572990999999995,16,58937.66741
P20734F23009,-68.798823,44.572393,16,58937.66741
P20734F23009,-68.796649,44.57155,16,58937.66741
P20734F23009,-68.794739,44.571081,16,58937.66741
P20735F21171,-85.566221,36.689073,7,1444.221566
P20735F21171,-85.56636999999999,36.688804,7,1444.221566
P20735F21171,-85.566641,36.688987,7,1444.221566
P20735F21171,-85.566776,36.689192999999996,7,1444.221566
P20735F21171,-85.56644399999999,36.689315,7,1444.221566
P20735F21171,-85.566344,36.689136,7,1444.221566
P20735F21171,-85.566221,36.689073,7,1444.221566
P20736F21171,-85.56737700000001,36.688846000000005,5,711.35223
P20736F21171,-85.566989,36.688972,5,711.35223
P20736F21171,-85.566901,36.688817,5,711.35223
P20736F21171,-85.567288,36.68869,5,711.35223
P20736F21171,-85.56737700000001,36.688846000000005,5,711.35223
P20737F39043,-82.548406,41.394362,11,59374.43065
P20737F39043,-82.54888000000001,41.394292,11,59374.43065
P20737F39043,-82.550035,41.396809999999995,11,59374.43065
P20737F39043,-82.550717,41.396485,11,59374.43065
P20737F39043,-82.55168499999999,41.395443,11,59374.43065
P20737F39043,-82.549734,41.391612,11,59374.43065
P20737F39043,-82.55035,41.391436,11,59374.43065
P20737F39043,-82.552591,41.395671,11,59374.43065
P20737F39043,-82.550702,41.397379,11,59374.43065
P20737F39043,-82.54946,41.396938,11,59374.43065
P20737F39043,-82.548406,41.394362,11,59374.43065
P20738F39043,-82.550702,41.397379,13,103546.843
P20738F39043,-82.550265,41.398063,13,103546.843
P20738F39043,-82.54826700000001,41.399707,13,103546.843
P20738F39043,-82.546083,41.401909,13,103546.843
P20738F39043,-82.54525600000001,41.400582,13,103546.843
P20738F39043,-82.545433,41.397839000000005,13,103546.843
P20738F39043,-82.54660799999999,41.397771999999996,13,103546.843
P20738F39043,-82.547209,41.397861,13,103546.843
P20738F39043,-82.54733900000001,41.398212,13,103546.843
P20738F39043,-82.54813299999999,41.398645,13,103546.843
P20738F39043,-82.549414,41.397576,13,103546.843
P20738F39043,-82.549612,41.396992,13,103546.843
P20738F39043,-82.550702,41.397379,13,103546.843
P20739F22093,-90.679092,30.045861,10,188485.1113
P20739F22093,-90.674886,30.048203000000004,10,188485.1113
P20739F22093,-90.67060699999999,30.050403999999997,10,188485.1113
P20739F22093,-90.666135,30.052075,10,188485.1113
P20739F22093,-90.665738,30.052357,10,188485.1113
P20739F22093,-90.662373,30.053465999999997,10,188485.1113
P20739F22093,-90.662077,30.052534,10,188485.1113
P20739F22093,-90.670191,30.049547999999998,10,188485.1113
P20739F22093,-90.678597,30.045192999999998,10,188485.1113
P20739F22093,-90.679092,30.045861,10,188485.1113
P20740F22095,-90.655056,30.054507,7,28075.90478
P20740F22095,-90.655023,30.053928999999997,7,28075.90478
P20740F22095,-90.658309,30.053787,7,28075.90478
P20740F22095,-90.659501,30.053489000000003,7,28075.90478
P20740F22095,-90.65961999999999,30.054040000000004,7,28075.90478
P20740F22095,-90.658592,30.054333000000003,7,28075.90478
P20740F22095,-90.655056,30.054507,7,28075.90478
P20741F48361,-93.729061,30.072090000000003,8,254157.0913
P20741F48361,-93.727237,30.072578999999998,8,254157.0913
P20741F48361,-93.719851,30.065884000000004,8,254157.0913
P20741F48361,-93.71734000000001,30.068175,8,254157.0913
P20741F48361,-93.716212,30.067261,8,254157.0913
P20741F48361,-93.72025699999999,30.063985,8,254157.0913
P20741F48361,-93.720279,30.063985,8,254157.0913
P20741F48361,-93.729061,30.072090000000003,8,254157.0913
P20742F48361,-93.720741,30.072591,6,8882.229589
P20742F48361,-93.720321,30.071894,6,8882.229589
P20742F48361,-93.72075500000001,30.071727000000003,6,8882.229589
P20742F48361,-93.720989,30.071998999999998,6,8882.229589
P20742F48361,-93.722098,30.073676000000003,6,8882.229589
P20742F48361,-93.720741,30.072591,6,8882.229589
P20743F48361,-93.731814,30.081690999999996,14,31132.354580000003
P20743F48361,-93.733027,30.082618,14,31132.354580000003
P20743F48361,-93.733685,30.083327,14,31132.354580000003
P20743F48361,-93.73428,30.084569000000002,14,31132.354580000003
P20743F48361,-93.735072,30.084436,14,31132.354580000003
P20743F48361,-93.735113,30.084651,14,31132.354580000003
P20743F48361,-93.734442,30.084891,14,31132.354580000003
P20743F48361,-93.734882,30.086903999999997,14,31132.354580000003
P20743F48361,-93.734512,30.086987,14,31132.354580000003
P20743F48361,-93.73419100000001,30.085725,14,31132.354580000003
P20743F48361,-93.733297,30.083768,14,31132.354580000003
P20743F48361,-93.73268399999999,30.082851,14,31132.354580000003
P20743F48361,-93.732184,30.082414,14,31132.354580000003
P20743F48361,-93.731814,30.081690999999996,14,31132.354580000003
P20744F22019,-93.732184,30.082414,7,8028.560443
P20744F22019,-93.732061,30.082533,7,8028.560443
P20744F22019,-93.730693,30.081553999999997,7,8028.560443
P20744F22019,-93.731015,30.081242,7,8028.560443
P20744F22019,-93.731616,30.081509000000004,7,8028.560443
P20744F22019,-93.731814,30.081690999999996,7,8028.560443
P20744F22019,-93.732184,30.082414,7,8028.560443
P20745F48361,-93.72466999999999,30.092796999999997,10,25238.81323
P20745F48361,-93.724271,30.092902000000002,10,25238.81323
P20745F48361,-93.723129,30.089688,10,25238.81323
P20745F48361,-93.723313,30.088875,10,25238.81323
P20745F48361,-93.723153,30.087657,10,25238.81323
P20745F48361,-93.72363299999999,30.087609999999998,10,25238.81323
P20745F48361,-93.723813,30.088943,10,25238.81323
P20745F48361,-93.723584,30.089741999999998,10,25238.81323
P20745F48361,-93.723855,30.090577000000003,10,25238.81323
P20745F48361,-93.72466999999999,30.092796999999997,10,25238.81323
P20746F48361,-93.721907,30.098128000000003,5,13601.87877
P20746F48361,-93.721233,30.09852,5,13601.87877
P20746F48361,-93.720175,30.097259,5,13601.87877
P20746F48361,-93.720849,30.096867,5,13601.87877
P20746F48361,-93.721907,30.098128000000003,5,13601.87877
P20747F42051,-79.994381,40.003583,5,1406.370232
P20747F42051,-79.994381,40.003374,5,1406.370232
P20747F42051,-79.99509,40.003374,5,1406.370232
P20747F42051,-79.99509,40.003583,5,1406.370232
P20747F42051,-79.994381,40.003583,5,1406.370232
P20748F22103,-90.091735,30.364009999999997,21,25745.845540000002
P20748F22103,-90.09181600000001,30.364687,21,25745.845540000002
P20748F22103,-90.09164399999999,30.365256,21,25745.845540000002
P20748F22103,-90.09230500000001,30.36562,21,25745.845540000002
P20748F22103,-90.092246,30.365951000000003,21,25745.845540000002
P20748F22103,-90.092139,30.365945,21,25745.845540000002
P20748F22103,-90.09207099999999,30.366296999999996,21,25745.845540000002
P20748F22103,-90.091699,30.366255,21,25745.845540000002
P20748F22103,-90.091676,30.366553999999997,21,25745.845540000002
P20748F22103,-90.09104599999999,30.36647,21,25745.845540000002
P20748F22103,-90.09066899999999,30.366315999999998,21,25745.845540000002
P20748F22103,-90.090487,30.366166999999997,21,25745.845540000002
P20748F22103,-90.090375,30.365888,21,25745.845540000002
P20748F22103,-90.090383,30.365605,21,25745.845540000002
P20748F22103,-90.090525,30.365340000000003,21,25745.845540000002
P20748F22103,-90.090711,30.365189,21,25745.845540000002
P20748F22103,-90.090972,30.365109000000004,21,25745.845540000002
P20748F22103,-90.091363,30.364984999999997,21,25745.845540000002
P20748F22103,-90.091495,30.364586,21,25745.845540000002
P20748F22103,-90.091424,30.364132,21,25745.845540000002
P20748F22103,-90.091735,30.364009999999997,21,25745.845540000002
P20749F15003,-157.96426499999998,21.328315,12,74335.31756
P20749F15003,-157.965713,21.326879,12,74335.31756
P20749F15003,-157.968574,21.33016,12,74335.31756
P20749F15003,-157.967805,21.33074,12,74335.31756
P20749F15003,-157.966199,21.33008,12,74335.31756
P20749F15003,-157.965303,21.329228,12,74335.31756
