loc_id,siteno,airport_name,width,facility_id,start_x,start_y,end_x,end_y
"S64","12512.*A","STANFORD/BIGGERSTAFF FLD",50,"9427711",-110.23734166700001,47.1512666667000033,-110.223847222000003,47.1443527777999947
"32S","12513.*A","STEVENSVILLE",50,"9420411",-114.058305556000008,46.5286666666999977,-114.047305555999998,46.5215277777999958
"8U5","12514.*A","SUNBURST",50,"11893811",-111.927042527999987,48.8854932777999949,-111.916543472000001,48.8881110832999966
"7S8","12518.*A","ROSS INTL",50,"11731311",-111.984262222000012,48.9986168889000027,-111.972180582999997,48.998506916700002
"8U6","12523.*A","TERRY",50,"9420511",-105.321694444000002,46.7772222222000025,-105.304527777999994,46.7770555556000076
"THM","12525.*A","THOMPSON FALLS",50,"9414411",-115.289113888999992,47.5733527777999967,-115.272099999999995,47.5732777777999942
"9S5","12529.*A","THREE FORKS",50,"9430311",-111.575858332999999,45.8727555556000013,-111.563005556000007,45.8834722222000053
"8U8","12531.*A","TOWNSEND",50,"9435411",-111.482880555999998,46.3367111110999943,-111.482291667000013,46.3257527777999982
"9U0","12535.*A","TURNER",50,"9435611",-108.409558332999993,48.8496000000000024,-108.39466666700001,48.8508555556000061
"9U0","12535.*A","TURNER",50,"9435611",-108.410477777999986,48.8518611110999998,-108.402416667000011,48.8490833333000012
"7S1","12537.*A","TWIN BRIDGES",50,"9424611",-112.312258611000004,45.5327505556000034,-112.299077777999997,45.5337916666999973
"7S1","12537.*A","TWIN BRIDGES",50,"9424611",-112.299857222000014,45.5400080556000049,-112.300569999999993,45.5282316667000018
"7S7","12540.*A","VALIER",50,"9420911",-112.256438888999995,48.3002322500000005,-112.243809417000008,48.2999570277999979
"7S7","12540.*A","VALIER",50,"9420911",-112.256170249999997,48.3019416389000042,-112.249036306000008,48.2985107499999984
"WYS","12549.1*A","YELLOWSTONE",50,"9430111",-111.124797222000012,44.6780585277999975,-111.110507943999991,44.6987129999999979
"7S6","12558.1*A","WHITE SULPHUR SPRINGS",50,"9424511",-110.914616944000002,46.5007370000000009,-110.906914527999987,46.4937560277999964
"02T","12572.*A","WISE RIVER",50,"10942611",-112.985516582999992,45.7657539722000024,-112.97539766700001,45.7743136110999984
"OLF","12573.*A","L M CLAYTON",50,"8274311",-105.584075056000003,48.0979939166999984,-105.566033443999999,48.0910202499999997
"ASJ","16499.3*A","TRI-COUNTY",50,"9319711",-77.1706463889000105,36.2913465278000018,-77.1710600556000088,36.3037066943999989
"VUJ","16503.*A","STANLY COUNTY",50,"9296811",-80.1541518056000086,35.4150101389000014,-80.1470531944000015,35.4226706389000014
"VUJ","16503.*A","STANLY COUNTY",50,"9296811",-80.1564895556000039,35.409309222200001,-80.1453329999999937,35.4213461944000017
"RHP","16506.*A","WESTERN CAROLINA RGNL",50,"9317611",-83.8717596667000009,35.1928061667000023,-83.8543174999999934,35.197652916700001
"HBI","16515.3*A","ASHEBORO RGNL",50,"9255111",-79.8981361666999987,35.6474968055999994,-79.8913381666999953,35.6615533611000046
"AVL","16517.5*A","ASHEVILLE RGNL",50,"9335811",-82.5464419722000002,35.4464960556000008,-82.5371810832999984,35.4258672500000031
"MRH","16533.*A","MICHAEL J. SMITH FIELD",50,"9327711",-76.6619100277999905,34.7274611944,-76.6559513055999986,34.7378724443999971
"MRH","16533.*A","MICHAEL J. SMITH FIELD",50,"9327711",-76.6690638888999985,34.733130555599999,-76.6536222221999992,34.7382722221999956
"MRH","16533.*A","MICHAEL J. SMITH FIELD",50,"9327711",-76.6655180000000058,34.7361895832999963,-76.6557067222000086,34.7287567221999964
"3W6","16557.*A","BLADENBORO",50,"12020811",-78.7796883888999986,34.5391511388999959,-78.7766386666999949,34.5465662221999992
"BUY","16582.*A","BURLINGTON-ALAMANCE RGNL",50,"9346511",-79.4815596666999937,36.044325388899999,-79.464459611099997,36.0551302499999977
"HFF","16585.*A","MACKALL AAF",50,"12493411",-79.5063030556000001,35.0343036111000004,-79.496667777799999,35.0455138888999969
"HFF","16585.*A","MACKALL AAF",50,"12493411",-79.5053500000000071,35.0335027778000025,-79.4902322222000066,35.0291536110999999
"HFF","16585.*A","MACKALL AAF",50,"12493411",-79.4950249999999983,35.0448555556000017,-79.4901638888999997,35.0319555555999997
"IGX","16605.*A","HORACE WILLIAMS",50,"12292311",-79.0726027778000002,35.934222222199999,-79.059211111099998,35.9357777778000056
"CLT","16608.*A","CHARLOTTE/DOUGLAS INTL",50,"9279611",-80.9499458889000039,35.2089526111000026,-80.9311456389000057,35.2226162500000015
"CLT","16608.*A","CHARLOTTE/DOUGLAS INTL",50,"9279611",-80.9531696110999945,35.2273971111000037,-80.9508116389000065,35.1999921666999995
"CLT","16608.*A","CHARLOTTE/DOUGLAS INTL",50,"9279611",-80.9361574166999986,35.2247340556000026,-80.9341173610999931,35.2009572778000006
"CLT","16608.*A","CHARLOTTE/DOUGLAS INTL",50,"9279611",-80.9674184722000092,35.2252830278000033,-80.9652966666999987,35.200619166700001
"NKT","16619.*A","CHERRY POINT MCAS /CUNNINGHAM FIELD/",50,"9311111",-76.8827069443999989,34.902102499999998,-76.8625127777999921,34.9184580555999986
"NKT","16619.*A","CHERRY POINT MCAS /CUNNINGHAM FIELD/",50,"9311111",-76.8977166667000063,34.8880297221999953,-76.8782388889000003,34.9037969443999998
"NKT","16619.*A","CHERRY POINT MCAS /CUNNINGHAM FIELD/",50,"9311111",-76.8999836110999979,34.9196802778000048,-76.8789936111000003,34.9020669443999978
"NKT","16619.*A","CHERRY POINT MCAS /CUNNINGHAM FIELD/",50,"9311111",-76.8824844443999922,34.9030397221999991,-76.8628549999999962,34.8865800000000021
"CTZ","16638.1*A","CLINTON-SAMPSON COUNTY",50,"9300411",-78.3721121667000062,34.9706114167000024,-78.3591397499999971,34.9792623610999982
"JQF","16644.2*A","CONCORD RGNL",50,"9332211",-80.7113886110999914,35.3777758332999994,-80.7068791667000056,35.3977722221999969
"EDE","16689.*A","NORTHEASTERN RGNL",50,"9317511",-76.5697527777999909,36.0203527777999994,-76.5697861111000009,36.0368361111000013
"ECG","16696.*A","ELIZABETH CITY CG AIR STATION/RGNL",50,"9265111",-76.1790541666999985,36.2538162499999999,-76.1784061667000003,36.2662160555999975
"ECG","16696.*A","ELIZABETH CITY CG AIR STATION/RGNL",50,"9265111",-76.1841927222000095,36.2613428332999987,-76.159729416700003,36.2605072778000022
"EYF","16698.1*A","CURTIS L BROWN JR FIELD",50,"9339111",-78.584129166699995,34.6073738888999998,-78.5744088889000096,34.5962400000000017
"ZEF","16699.11*A","ELKIN MUNI",50,"9294011",-80.7922893611000035,36.277820527800003,-80.7798428610999935,36.2822031389000017
"7W6","16702.1*A","HYDE COUNTY",50,"9319311",-75.9633922221999995,35.5632873332999964,-75.9478474443999971,35.560950833299998
"HRJ","16707.1*A","HARNETT RGNL JETPORT",50,"9323211",-78.7376205278000043,35.3748919167000011,-78.7268511389000025,35.3854207778000003
"FAY","16723.*A","FAYETTEVILLE RGNL/GRANNIS FIELD",50,"9361311",-78.8870088611,34.9843454167000019,-78.8736836944000004,35.0024640278000021
"FAY","16723.*A","FAYETTEVILLE RGNL/GRANNIS FIELD",50,"9361311",-78.888170222200003,34.9878225555999975,-78.8721443610999984,34.9875550555999979
"POB","16723.03*A","POPE AAF",50,"9361211",-79.0228027777999955,35.1631666667000005,-79.0061888888999988,35.1786111111000039
"FBG","16729.1*A","SIMMONS AAF",50,"12377011",-78.9445666666999983,35.1315833333,-78.9278472222000005,35.1325555555999998
"1A5","16731.1*A","MACON COUNTY",50,"9354311",-83.4277896943999906,35.2198016389000017,-83.4122035278000027,35.2248227500000013
"AKH","16739.*A","GASTONIA MUNI",50,"9337111",-81.1528697222000091,35.1980661667000021,-81.1468811111000008,35.2071816388999963
"GWW","16746.2*A","WAYNE EXECUTIVE JETPORT",50,"9277811",-77.9707077778000013,35.4546619722000003,-77.9591484167000033,35.4664472221999958
"GSB","16747.*A","SEYMOUR JOHNSON AFB",50,"12478411",-77.9794555555999978,35.3346916667000031,-77.9417277777999971,35.3440777778000026
"80NC","16756.3*A","MAY",50,"11264211",-79.693326944399999,35.9989527777999996,-79.6852127778000039,35.9989755555999977
"3A4","16756.6*A","SOUTHEAST GREENSBORO",50,"12044811",-79.6869154167000033,35.9459980832999975,-79.6841032500000068,35.9378985556000003
"GSO","16758.*A","PIEDMONT TRIAD INTL",50,"9326611",-79.9590500000000048,36.0992555556000028,-79.9371388889000087,36.1164333333000016
"GSO","16758.*A","PIEDMONT TRIAD INTL",50,"9326611",-79.9446583610999966,36.0910578888999964,-79.9203103889000062,36.1101425832999965
"GSO","16758.*A","PIEDMONT TRIAD INTL",50,"9326611",-79.9524458333000041,36.0994800833000014,-79.9372181667000063,36.0870554999999982
"PGV","16761.*A","PITT-GREENVILLE",50,"9261111",-77.3858002222000039,35.6258678056000022,-77.3829169443999945,35.6435814443999988
"PGV","16761.*A","PITT-GREENVILLE",50,"9261111",-77.3916202778000013,35.6330670556000015,-77.3761719721999981,35.6384902778000026
"IXA","16766.*A","HALIFAX-NORTHAMPTON RGNL",50,"16128211",-77.6366555000000034,36.3223268055999995,-77.6338061111000002,36.3372569166999995
"HSE","16770.*A","BILLY MITCHELL",50,"9360811",-75.6219866666999962,35.2305344443999999,-75.6135974999999974,35.2350525000000019
"NC01","16788.*A","HARVEY POINT DEFENSE TESTING ACTIVITY",50,"12487211",-76.3298909443999918,36.0893423332999959,-76.3241989443999955,36.1031228888999962
"HKY","16793.*A","HICKORY RGNL",50,"9332711",-81.3922247221999982,35.7368480000000019,-81.3901290555999992,35.7488123055999978
"HKY","16793.*A","HICKORY RGNL",50,"9332711",-81.3973040278000042,35.734990805599999,-81.3795615833000028,35.7449818611000012
"NCA","16815.*A","NEW RIVER MCAS /H/ /MCCUTCHEON FLD/",50,"11388611",-77.436688888900008,34.7006027778000004,-77.4366972221999958,34.7137638888999973
"NCA","16815.*A","NEW RIVER MCAS /H/ /MCCUTCHEON FLD/",50,"11388611",-77.4484541389000043,34.7046128611000029,-77.436430222200002,34.714556444400003
"OAJ","16815.1*A","ALBERT J ELLIS",50,"9265911",-77.6204085277999951,34.8221905278000037,-77.603858388900008,34.8361278889000019
"GEV","16816.1*A","ASHE COUNTY",50,"9341711",-81.4269923610999911,36.4323239166999997,-81.4123960832999956,36.4325558333000004
"DPL","16827.*A","DUPLIN CO",50,"9352411",-77.9876342222000005,34.9934198611000014,-77.9757530833000061,35.0067001389000012
"ISO","16836.*A","KINSTON RGNL JETPORT AT STALLINGS FLD",50,"9356511",-77.621503305600001,35.3195255278000033,-77.5961559722000089,35.3433360833000023
"EXX","16861.1*A","DAVIDSON COUNTY",50,"9355111",-80.3102995832999937,35.7767856943999973,-80.2972479999999962,35.7854953332999983
"2A5","16862.21*A","CAUSEY",50,"11080311",-79.6194466667,35.906776111100001,-79.6158444443999969,35.9167950000000005
"IPJ","16866.*A","LINCOLNTON-LINCOLN COUNTY RGNL",50,"9356111",-81.168039805600003,35.4781840555999963,-81.1544857222000076,35.4884649999999979
"LHZ","16875.*A","TRIANGLE NORTH EXECUTIVE",50,"9340711",-78.3359195832999973,36.017356083300001,-78.3246063332999967,36.0293413889000007
"LBT","16882.*A","LUMBERTON RGNL",50,"9307011",-79.0673090556000062,34.6042779721999949,-79.0543551943999887,34.6149449167000043
"LBT","16882.*A","LUMBERTON RGNL",50,"9307011",-79.0649533889000082,34.6139684167000041,-79.0513246111000001,34.6060927778000007
"MQI","16894.*A","DARE COUNTY RGNL",50,"9360711",-75.7007539166999948,35.9139590278000043,-75.6917925278000041,35.9232745278000039
"MQI","16894.*A","DARE COUNTY RGNL",50,"9360711",-75.696661416699996,35.923663555600001,-75.6924865555999986,35.915256083300001
"MEB","16906.*A","LAURINBURG-MAXTON",50,"9300111",-79.3719720277999983,34.7903614167000015,-79.3564411666999945,34.8028155000000012
"MEB","16906.*A","LAURINBURG-MAXTON",50,"9300111",-79.3731472222000036,34.7874972221999954,-79.3648583333000062,34.7806055555999976
"4W7","16909.8*A","HURDLE FIELD",50,"11947311",-79.2825208610999965,36.0696615832999967,-79.2787651111000002,36.0748810556000024
"8A7","16923.2*A","TWIN LAKES",50,"11604311",-80.4617822222000001,35.9147772221999944,-80.4518499999999932,35.9150488888999959
"EQY","16926.2*A","CHARLOTTE-MONROE EXECUTIVE",50,"9289911",-80.6305949167000051,35.0108627500000011,-80.6135071389000046,35.0239769167000006
"14A","16929.11*A","LAKE NORMAN AIRPARK",50,"11002911",-80.9030694443999892,35.6170111110999983,-80.8957944443999963,35.6107277778000011
"MRN","16939.*A","FOOTHILLS REGIONAL",50,"9328011",-81.6151250556000036,35.8133120000000034,-81.6076966666999937,35.8271548056000029
"MWK","16941.1*A","MOUNT AIRY/SURRY COUNTY",50,"9294111",-80.5538295277999907,36.4655937778000023,-80.552113250000005,36.4538627778000048
"W40","16951.1*A","MOUNT OLIVE MUNI",50,"9277711",-78.0443065832999991,35.2159489721999961,-78.0329260278000021,35.2269591388999999
"EWN","16971.*A","COASTAL CAROLINA REGIONAL",50,"9311211",-77.0487933332999972,35.0647270832999993,-77.0377749999999963,35.0799749999999975
"EWN","16971.*A","COASTAL CAROLINA REGIONAL",50,"9311211",-77.0478669443999991,35.0770394999999979,-77.0373225000000019,35.0702841666999987
"UKF","16985.*A","WILKES COUNTY",50,"9275411",-81.0983590555999996,36.2150894167000033,-81.0988535278000029,36.2321147777999997
"SUT","16990.*A","CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD",50,"9338811",-78.0793208888999999,33.9251128888999958,-78.0674094167000021,33.9365228055999992
"W95","16995.*A","OCRACOKE ISLAND",50,"9317411",-75.9698283333000006,35.0985391667000002,-75.9621011110999973,35.1037869443999995
"HNZ","17002.1*A","HENDERSON-OXFORD",50,"9334611",-78.5357812222000007,36.3572679999999977,-78.5225445277999938,36.3658794444000009
"SOP","17016.*A","MOORE COUNTY",50,"9282511",-79.3968939722000044,35.2312438332999989,-79.3811694444000011,35.2436003611000004
"7NC","17018.3*A","DONALD'S AIR PARK INC.",50,"11699611",-76.6755026943999951,35.7270810278000042,-76.6670154722000063,35.736297527800005
"PMZ","17019.1*A","PLYMOUTH MUNI",50,"9281511",-76.7611418888999992,35.803571777800002,-76.7555979166999975,35.8179893056000012
"5W4","17030.1*A","P K AIRPARK",50,"9319411",-79.1941216666999992,35.0159497221999985,-79.1878941667000049,35.0237674999999982
"5W5","17034.4*A","TRIPLE W",50,"11213911",-78.702508555600005,35.6240906944000031,-78.6980444167000002,35.6166845832999996
"RDU","17035.*A","RALEIGH-DURHAM INTL",50,"9281811",-78.8019637777999975,35.8744493610999982,-78.7780337500000059,35.8938232221999982
"RDU","17035.*A","RALEIGH-DURHAM INTL",50,"9281811",-78.7973383611000031,35.8646300278000041,-78.7793934999999976,35.8791619444000034
"RDU","17035.*A","RALEIGH-DURHAM INTL",50,"9281811",-78.7826783610999968,35.875030666699999,-78.7741811944000005,35.8680763889000005
"6A5","17054.*A","WARF",50,"11229011",-79.7098224443999896,36.327485611100002,-79.7088576666999984,36.3205230832999959
"RWI","17066.*A","ROCKY MOUNT-WILSON RGNL",50,"9276011",-77.8985091389000104,35.8480988888999974,-77.885360388899997,35.8643982221999948
"TDF","17069.1*A","PERSON COUNTY",50,"9268611",-78.9926663056000109,36.2795370278000036,-78.9765859721999988,36.2896681944000008
"FQD","17073.*A","RUTHERFORD CO - MARCHMAN FIELD",50,"9304511",-81.9356030277999992,35.4213860556000029,-81.9345472499999943,35.4350860278000042
"RUQ","17079.*A","ROWAN COUNTY",50,"9305011",-80.5228402778000003,35.6386191110999988,-80.5177407222000028,35.6531472221999977
"TTA","17082.12*A","RALEIGH EXEC JETPORT AT SANFORD-LEE COUNTY",50,"12267711",-79.1052549999999997,35.5741053332999968,-79.097419777799999,35.5907750833000023
"EHO","17092.*A","SHELBY-CLEVELAND COUNTY RGNL",50,"9314711",-81.6065713055999993,35.2507997499999988,-81.5949556110999907,35.2606984999999966
"5W8","17094.1*A","SILER CITY MUNI",50,"9317811",-79.5086701667,35.698406388899997,-79.4999250000000046,35.7101425832999979
"JNX","17101.*A","JOHNSTON COUNTY",50,"9359711",-78.3940039999999954,35.5340072778000007,-78.3866481943999958,35.5478687499999992
"7A8","17128.*A","AVERY COUNTY/MORRISON FIELD/",50,"9341511",-81.9980234167000077,35.9492511111000042,-81.9945046666999957,35.9415205556000004
"43A","17139.*A","MONTGOMERY COUNTY",50,"9282911",-79.792719166699996,35.3795360000000016,-79.7878105277999907,35.3897717221999955
"SVH","17142.*A","STATESVILLE RGNL",50,"9314011",-80.9656181388999983,35.7661398333000022,-80.9421750833000004,35.7638500278000038
"NJM","17147.5*A","BOGUE FIELD MCALF",50,"11396211",-77.0333688889000001,34.6859825000000015,-77.02466944439999,34.6942866667000018
"24A","17148.5*A","JACKSON COUNTY",50,"9313911",-83.2130209444000002,35.3206805000000017,-83.2063866388999998,35.3137416667000039
"ETC","17154.1*A","TARBORO-EDGECOMBE",50,"9348511",-77.5531965277999973,35.9366732778000042,-77.5397663056000113,35.9378535000000028
"AFP","17172.*A","ANSON COUNTY -  JEFF CLOUD FIELD",50,"9341911",-80.0810651943999972,35.0274569721999995,-80.0731709722000033,35.0138184999999993
"ACZ","17178.1*A","HENDERSON FIELD",50,"9264811",-78.0107645556000051,34.7173741944000014,-77.9969958610999896,34.7183585277999995
"N63","17178.3*A","MEADOW BROOK FIELD",50,"12470711",-80.1499611110999979,36.3050416666999993,-80.1467972222000071,36.2980083332999968
"OCW","17190.*A","WARREN FIELD",50,"9341311",-77.0564001389000026,35.5667128888999997,-77.0463362777999947,35.5777165000000011
"OCW","17190.*A","WARREN FIELD",50,"9341311",-77.0516871667000061,35.5778935555999993,-77.0446358333000063,35.5654252221999982
"N52","17191.*A","JAARS-TOWNSEND",50,"9289811",-80.7513777778000019,34.8602388888999997,-80.7445888888999974,34.8674055556000013
"CPC","17205.1*A","COLUMBUS COUNTY MUNI",50,"9311411",-78.7217130277999928,34.2677785833000002,-78.7082609722000086,34.2779605278000048
"MCZ","17209.*A","MARTIN COUNTY",50,"9354011",-77.1815966667000026,35.855906694399998,-77.1748041666999995,35.8684787778
"ILM","17211.*A","WILMINGTON INTL",50,"9272311",-77.910308999999998,34.2618870000000015,-77.8904814443999953,34.2765213889000009
"ILM","17211.*A","WILMINGTON INTL",50,"9272311",-77.9100256389000094,34.2831271666999982,-77.9009220556000059,34.2632077499999994
"W03","17214.*A","WILSON INDUSTRIAL AIR CENTER",50,"12140111",-77.9712131110999991,35.7639054999999999,-77.9635111667000018,35.7745553333000004
"W03","17214.*A","WILSON INDUSTRIAL AIR CENTER",50,"12140111",-77.9768374167000076,35.7734591667000004,-77.9616749167000052,35.7733535555999964
"W03","17214.*A","WILSON INDUSTRIAL AIR CENTER",50,"12140111",-77.9764980277999911,35.773931083299999,-77.9690265556000099,35.7631769999999989
"INT","17220.*A","SMITH REYNOLDS",50,"9341111",-80.2291410556000102,36.1330565000000021,-80.2223286389000094,36.142353916700003
"INT","17220.*A","SMITH REYNOLDS",50,"9341111",-80.2262903332999997,36.1388049999999978,-80.2132504722000022,36.1238989167
"80C","17227.03*A","LONE HICKORY",50,"11766311",-80.6918000000000006,36.062890000000003,-80.6884000000000015,36.0581388888999967
"6W4","17228.*A","CASWELL",50,"11763311",-79.3942542778000018,36.3977605556000015,-79.3911194167000076,36.4017979444000019
"ND02","17245.8*A","RICKETYBACK FIELD",50,"11388811",-97.9617611111000031,47.8144361110999938,-97.9584277778000114,47.8077694443999945
"1A2","17249.1*A","ARTHUR",50,"11485911",-97.2084194444000076,47.1165305556000007,-97.2084194444000076,47.1080305556000027
"ASY","17253.*A","ASHLEY MUNI",50,"11300811",-99.3552277778000104,46.0266888889000043,-99.3441055555999952,46.0266888889000043
"ASY","17253.*A","ASHLEY MUNI",50,"11300811",-99.3569555555999955,46.0283694443999991,-99.3487499999999955,46.0180555556000073
"20U","17256.1*A","BEACH",50,"9267911",-103.988162306000007,46.9291201667000024,-103.97595805600001,46.9212041389000021
"95D","17261.*A","BEULAH",50,"11281211",-101.818502777999996,47.2522305556000077,-101.803100000000001,47.2490222222000043
"BIS","17265.*A","BISMARCK MUNI",50,"9271211",-100.748414917000005,46.7626166943999948,-100.731829638999997,46.7766719722000062
"BIS","17265.*A","BISMARCK MUNI",50,"9271211",-100.761786443999995,46.7839526389000042,-100.738119722000008,46.7661514999999994
"D09","17268.1*A","BOTTINEAU MUNI",50,"9271411",-100.421722167000013,48.8292088610999997,-100.41639661100001,48.8341384443999971
"D09","17268.1*A","BOTTINEAU MUNI",50,"9271411",-100.421666082999991,48.8334135833000005,-100.410829694,48.8262298332999976
"5B4","17270.1*A","BOWBELLS MUNI",50,"11885911",-102.253777777999986,48.8094722222000001,-102.241772222000009,48.8100250000000031
"BPP","17271.*A","BOWMAN MUNI",50,"9271311",-103.435831389000001,46.1907755556000055,-103.420330832999994,46.1832058333000006
"9D7","17279.1*A","CANDO MUNI",50,"9259011",-99.2381089721999956,48.4846951110999953,-99.2346475833000028,48.4753836389000057
"46D","17280.*A","CARRINGTON MUNI",50,"9268011",-99.1567980833000036,47.4555140277999996,-99.1458842221999959,47.446702138900001
"5N8","17284.1*A","CASSELTON ROBERT MILLER RGNL",50,"9270911",-97.2134278889000001,46.8576791667000023,-97.2022906388999957,46.8501966943999975
"2C8","17285.*A","CAVALIER MUNI",50,"9264111",-97.633579861100003,48.7881132222000033,-97.6303588611000066,48.7793265832999978
"D49","17287.2*A","COLUMBUS MUNI",50,"12324911",-102.79684166700001,48.8973555556000008,-102.786841667000004,48.8997527777999963
"S32","17288.*A","COOPERSTOWN MUNI",50,"9267511",-98.1108983332999998,47.4261452777999963,-98.1008450000000067,47.4194022222000058
"D50","17292.*A","CROSBY MUNI",50,"9270411",-103.299627777999987,48.9245444443999986,-103.291749999999993,48.9297416667000036
"D50","17292.*A","CROSBY MUNI",50,"9270411",-103.304504444000003,48.9327961110999965,-103.293326110999999,48.9254333332999991
"DVL","17302.*A","DEVILS LAKE RGNL",50,"9263711",-98.9147303611000126,48.1109020000000029,-98.9022298056000011,48.1192543056000019
"DVL","17302.*A","DEVILS LAKE RGNL",50,"9263711",-98.9197601388999885,48.1241352222000032,-98.9022504721999951,48.1110833889000062
"DIK","17304.*A","DICKINSON - THEODORE ROOSEVELT RGNL",50,"9259211",-102.811666056000007,46.7962473889000066,-102.793205693999994,46.7985417499999983
"DIK","17304.*A","DICKINSON - THEODORE ROOSEVELT RGNL",50,"9259211",-102.807767582999986,46.8049258610999956,-102.795146917000011,46.7896725278000005
"D29","17308.83*A","DRAYTON MUNI",50,"12324611",-97.1770277778000064,48.6220972222000043,-97.1770277778000064,48.6149722222000022
"S28","17310.1*A","INTL PEACE GARDEN",50,"9263211",-100.049211111000005,48.9989388889000068,-100.037638888999993,48.9958333332999985
"51D","17317.1*A","EDGELEY MUNI",50,"9267211",-98.7407670000000053,46.3512784166999978,-98.7297628888999981,46.3511091666999988
"51D","17317.1*A","EDGELEY MUNI",50,"9267211",-98.7384696666999986,46.3527696388999999,-98.731148083299999,46.3443004443999982
"Y71","17319.71*A","ELGIN MUNI",50,"11472311",-101.849230556000009,46.3859166666999982,-101.840972222000005,46.3800000000000026
"4E7","17320.1*A","ELLENDALE MUNI",50,"11859111",-98.5188770000000034,46.0207966110999962,-98.5102637221999942,46.013310944399997
"4E7","17320.1*A","ELLENDALE MUNI",50,"11859111",-98.5172822499999938,46.018620722200005,-98.5173281666999969,46.0119374443999973
"5N4","17321.*A","SKY HAVEN",50,"11722611",-97.6166666666999987,46.625,-97.6111972221999906,46.6295583332999968
"5N4","17321.*A","SKY HAVEN",50,"11722611",-97.6194944444000043,46.6280944443999985,-97.6119444444000095,46.6222222222000013
"FAR","17328.*A","HECTOR INTL",50,"9270811",-96.8273251667000068,46.9271376389000068,-96.8021065833000023,46.9269954167000023
"FAR","17328.*A","HECTOR INTL",50,"9270811",-96.8214887778000133,46.9141242777999992,-96.8111776388999914,46.9064636666999988
"FAR","17328.*A","HECTOR INTL",50,"9270811",-96.8161071111000098,46.932867583300002,-96.8164025555999928,46.9081918889000065
"D54","17328.11*A","WEST FARGO MUNI",50,"11318311",-96.9184166666999971,46.9047222222000002,-96.9184166666999971,46.8981416666999991
"D24","17329.*A","FESSENDEN-STREIBEL MUNI",50,"12324511",-99.6701388888999986,47.6594444443999947,-99.6582083332999957,47.6594444443999947
"ND14","17331.*A","FORDVILLE",50,"11389011",-97.806200000000004,48.2380472222000023,-97.7970333332999928,48.2380472222000023
"ND14","17331.*A","FORDVILLE",50,"11389011",-97.7970333332999928,48.2380472222000023,-97.7970333332999928,48.2311027777999968
"Y27","17333.2*A","STANDING ROCK",50,"9259411",-100.63584722200001,46.0715138889000002,-100.629658332999995,46.0623305556000062
"9G9","17335.66*A","GACKLE MUNI",50,"11286811",-99.1699027778000044,46.6223888889000051,-99.1619444444000067,46.6223888889000051
"9G9","17335.66*A","GACKLE MUNI",50,"11286811",-99.1619444444000067,46.6245833333000022,-99.1619444444000067,46.6191000000000031
"D05","17337.2*A","GARRISON MUNI",50,"9266811",-101.440415111000007,47.6536127222000019,-101.433359777999996,47.6598906943999978
"D05","17337.2*A","GARRISON MUNI",50,"9266811",-101.441756388999991,47.6592442222000017,-101.432172111,47.651442138900002
"ND18","17339.5*A","JUDY STRIP",50,"11389111",-101.219200000000001,48.5087416667000042,-101.212361111000007,48.5036111110999997
"D57","17340.*A","GLEN ULLIN RGNL",50,"9264611",-101.871875000000003,46.8167694443999949,-101.858500000000006,46.8118444443999948
"GAF","17347.*A","HUTSON FIELD",50,"9258811",-97.3841913055999981,48.4040625556000066,-97.3674194167000024,48.4039879443999936
"GAF","17347.*A","HUTSON FIELD",50,"9258811",-97.3658825555999954,48.4107790277999968,-97.3658895833000031,48.4000948333000025
"GFK","17349.1*A","GRAND FORKS INTL",50,"9267611",-97.184921555599999,47.952392638900001,-97.1677608611000068,47.9523904722000012
"GFK","17349.1*A","GRAND FORKS INTL",50,"9267611",-97.169591777800008,47.9379928610999997,-97.1561296666999965,47.9379859167000006
"GFK","17349.1*A","GRAND FORKS INTL",50,"9267611",-97.1662119444000041,47.951349055600005,-97.1662226666999942,47.9406567777999939
"GFK","17349.1*A","GRAND FORKS INTL",50,"9267611",-97.181224972199999,47.9592453056000068,-97.1812383333000014,47.9390955277999993
"RDR","17349.13*A","GRAND FORKS AFB",50,"12073611",-97.4008124167000062,47.9782080000000022,-97.4008135555999957,47.9443512499999969
"GWR","17354.22*A","GWINNER-ROGER MELROE FIELD",50,"9263111",-97.6506155278000136,46.2185019722000021,-97.6402869444000032,46.2224832222000046
"GWR","17354.22*A","GWINNER-ROGER MELROE FIELD",50,"9263111",-97.644855611100013,46.2235313889000068,-97.6393581667000063,46.2103629166999994
"5H4","17355.*A","HARVEY MUNI",50,"9258311",-99.9380834721999918,47.7936940832999966,-99.925395722199994,47.7887695000000008
"6H8","17356.7*A","HAZELTON MUNI",50,"11231611",-100.264030556000009,46.4874111110999948,-100.264025972000013,46.4769909721999994
"HZE","17357.1*A","MERCER COUNTY RGNL",50,"9264711",-101.585589556000002,47.2960296389000021,-101.576371249999994,47.2838449999999995
"HEI","17360.*A","HETTINGER MUNI",50,"9271711",-102.662020943999991,46.020251416699999,-102.649211249999993,46.0111398610999984
"HEI","17360.*A","HETTINGER MUNI",50,"9271711",-102.656160361000005,46.0157871389000022,-102.657582388999998,46.0103393056000058
"3H4","17362.12*A","HILLSBORO MUNI",50,"9258911",-97.0614910278000025,47.3638721389000068,-97.0593437221999977,47.3549415277999941
"ND24","17366.1*A","INKSTER",50,"11389411",-97.6752777778000052,48.1438888889000012,-97.6654472221999868,48.1438888889000012
