sourceTypeID,roadTypeID,dayID,hourID,hourVMTFraction
41,1,5,16,0.0710049
41,1,5,17,0.0769725
41,1,5,18,0.077432
41,1,5,19,0.059783
41,1,5,20,0.0443923
41,1,5,21,0.0354458
41,1,5,22,0.031824
41,1,5,23,0.0249419
41,1,5,24,0.0179068
41,2,2,1,0.0164213
41,2,2,2,0.0111921
41,2,2,3,0.0085415
41,2,2,4,0.00679328
41,2,2,5,0.00721894
41,2,2,6,0.0107619
41,2,2,7,0.01768
41,2,2,8,0.0268751
41,2,2,9,0.0386587
41,2,2,10,0.0522389
41,2,2,11,0.0631739
41,2,2,12,0.0699435
41,2,2,13,0.0729332
41,2,2,14,0.0731218
41,2,2,15,0.0736159
41,2,2,16,0.0744608
41,2,2,17,0.0742165
41,2,2,18,0.0700091
41,2,2,19,0.0614038
41,2,2,20,0.0505043
41,2,2,21,0.0412072
41,2,2,22,0.0336373
41,2,2,23,0.0262243
41,2,2,24,0.0191666
41,2,5,1,0.0107741
41,2,5,2,0.00764376
41,2,5,3,0.00654641
41,2,5,4,0.00663486
41,2,5,5,0.00953999
41,2,5,6,0.0200551
41,2,5,7,0.0410295
41,2,5,8,0.0579722
41,2,5,9,0.0534711
41,2,5,10,0.0525478
41,2,5,11,0.0550607
41,2,5,12,0.0576741
41,2,5,13,0.0591429
41,2,5,14,0.0608019
41,2,5,15,0.0652985
41,2,5,16,0.0726082
41,2,5,17,0.0773817
41,2,5,18,0.0754816
41,2,5,19,0.0587059
41,2,5,20,0.0439864
41,2,5,21,0.0357309
41,2,5,22,0.0307428
41,2,5,23,0.0238521
41,2,5,24,0.0173177
41,3,2,1,0.0164213
41,3,2,2,0.0111921
41,3,2,3,0.0085415
41,3,2,4,0.00679328
41,3,2,5,0.00721894
41,3,2,6,0.0107619
41,3,2,7,0.01768
41,3,2,8,0.0268751
41,3,2,9,0.0386587
41,3,2,10,0.0522389
41,3,2,11,0.0631739
41,3,2,12,0.0699435
41,3,2,13,0.0729332
41,3,2,14,0.0731218
41,3,2,15,0.0736159
41,3,2,16,0.0744608
41,3,2,17,0.0742165
41,3,2,18,0.0700091
41,3,2,19,0.0614038
41,3,2,20,0.0505043
41,3,2,21,0.0412072
41,3,2,22,0.0336373
41,3,2,23,0.0262243
41,3,2,24,0.0191666
41,3,5,1,0.0107741
41,3,5,2,0.00764376
41,3,5,3,0.00654641
41,3,5,4,0.00663486
41,3,5,5,0.00953999
41,3,5,6,0.0200551
41,3,5,7,0.0410295
41,3,5,8,0.0579722
41,3,5,9,0.0534711
41,3,5,10,0.0525478
41,3,5,11,0.0550607
41,3,5,12,0.0576741
41,3,5,13,0.0591429
41,3,5,14,0.0608019
41,3,5,15,0.0652985
41,3,5,16,0.0726082
41,3,5,17,0.0773817
41,3,5,18,0.0754816
41,3,5,19,0.0587059
41,3,5,20,0.0439864
41,3,5,21,0.0357309
41,3,5,22,0.0307428
41,3,5,23,0.0238521
41,3,5,24,0.0173177
41,4,2,1,0.0214739
41,4,2,2,0.0144428
41,4,2,3,0.0109684
41,4,2,4,0.00749451
41,4,2,5,0.00683855
41,4,2,6,0.0103588
41,4,2,7,0.0184304
41,4,2,8,0.0268117
41,4,2,9,0.0363852
41,4,2,10,0.0475407
41,4,2,11,0.0574664
41,4,2,12,0.0650786
41,4,2,13,0.0713228
41,4,2,14,0.0714917
41,4,2,15,0.0717226
41,4,2,16,0.0720061
41,4,2,17,0.0711487
41,4,2,18,0.0678874
41,4,2,19,0.0617718
41,4,2,20,0.0516882
41,4,2,21,0.0428658
41,4,2,22,0.0380302
41,4,2,23,0.0322072
41,4,2,24,0.0245677
41,4,5,1,0.00986211
41,4,5,2,0.00627248
41,4,5,3,0.00505767
41,4,5,4,0.00466686
41,4,5,5,0.00699469
41,4,5,6,0.018494
41,4,5,7,0.0459565
41,4,5,8,0.0696444
41,4,5,9,0.0608279
41,4,5,10,0.0502862
41,4,5,11,0.0499351
41,4,5,12,0.0543654
41,4,5,13,0.0576462
41,4,5,14,0.0580319
41,4,5,15,0.0622554
41,4,5,16,0.0710049
41,4,5,17,0.0769725
41,4,5,18,0.077432
41,4,5,19,0.059783
41,4,5,20,0.0443923
41,4,5,21,0.0354458
41,4,5,22,0.031824
41,4,5,23,0.0249419
41,4,5,24,0.0179068
41,5,2,1,0.0214739
41,5,2,2,0.0144428
41,5,2,3,0.0109684
41,5,2,4,0.00749451
41,5,2,5,0.00683855
41,5,2,6,0.0103588
41,5,2,7,0.0184304
41,5,2,8,0.0268117
41,5,2,9,0.0363852
41,5,2,10,0.0475407
41,5,2,11,0.0574664
41,5,2,12,0.0650786
41,5,2,13,0.0713228
41,5,2,14,0.0714917
41,5,2,15,0.0717226
41,5,2,16,0.0720061
41,5,2,17,0.0711487
41,5,2,18,0.0678874
41,5,2,19,0.0617718
41,5,2,20,0.0516882
41,5,2,21,0.0428658
41,5,2,22,0.0380302
41,5,2,23,0.0322072
41,5,2,24,0.0245677
41,5,5,1,0.00986211
41,5,5,2,0.00627248
41,5,5,3,0.00505767
41,5,5,4,0.00466686
41,5,5,5,0.00699469
41,5,5,6,0.018494
41,5,5,7,0.0459565
41,5,5,8,0.0696444
41,5,5,9,0.0608279
41,5,5,10,0.0502862
41,5,5,11,0.0499351
41,5,5,12,0.0543654
41,5,5,13,0.0576462
41,5,5,14,0.0580319
41,5,5,15,0.0622554
41,5,5,16,0.0710049
41,5,5,17,0.0769725
41,5,5,18,0.077432
41,5,5,19,0.059783
41,5,5,20,0.0443923
41,5,5,21,0.0354458
41,5,5,22,0.031824
41,5,5,23,0.0249419
41,5,5,24,0.0179068
42,1,2,1,0.0214739
42,1,2,2,0.0144428
42,1,2,3,0.0109684
42,1,2,4,0.00749451
42,1,2,5,0.00683855
42,1,2,6,0.0103588
42,1,2,7,0.0184304
42,1,2,8,0.0268117
42,1,2,9,0.0363852
42,1,2,10,0.0475407
42,1,2,11,0.0574664
42,1,2,12,0.0650786
42,1,2,13,0.0713228
42,1,2,14,0.0714917
42,1,2,15,0.0717226
42,1,2,16,0.0720061
42,1,2,17,0.0711487
42,1,2,18,0.0678874
42,1,2,19,0.0617718
42,1,2,20,0.0516882
42,1,2,21,0.0428658
42,1,2,22,0.0380302
42,1,2,23,0.0322072
42,1,2,24,0.0245677
42,1,5,1,0.00986211
42,1,5,2,0.00627248
42,1,5,3,0.00505767
42,1,5,4,0.00466686
42,1,5,5,0.00699469
42,1,5,6,0.018494
42,1,5,7,0.0459565
42,1,5,8,0.0696444
42,1,5,9,0.0608279
42,1,5,10,0.0502862
42,1,5,11,0.0499351
42,1,5,12,0.0543654
42,1,5,13,0.0576462
42,1,5,14,0.0580319
42,1,5,15,0.0622554
42,1,5,16,0.0710049
42,1,5,17,0.0769725
42,1,5,18,0.077432
42,1,5,19,0.059783
42,1,5,20,0.0443923
42,1,5,21,0.0354458
42,1,5,22,0.031824
42,1,5,23,0.0249419
42,1,5,24,0.0179068
42,2,2,1,0.0164213
42,2,2,2,0.0111921
42,2,2,3,0.0085415
42,2,2,4,0.00679328
42,2,2,5,0.00721894
42,2,2,6,0.0107619
42,2,2,7,0.01768
42,2,2,8,0.0268751
42,2,2,9,0.0386587
42,2,2,10,0.0522389
42,2,2,11,0.0631739
42,2,2,12,0.0699435
42,2,2,13,0.0729332
42,2,2,14,0.0731218
42,2,2,15,0.0736159
42,2,2,16,0.0744608
42,2,2,17,0.0742165
42,2,2,18,0.0700091
42,2,2,19,0.0614038
42,2,2,20,0.0505043
42,2,2,21,0.0412072
42,2,2,22,0.0336373
42,2,2,23,0.0262243
42,2,2,24,0.0191666
42,2,5,1,0.0107741
42,2,5,2,0.00764376
42,2,5,3,0.00654641
42,2,5,4,0.00663486
42,2,5,5,0.00953999
42,2,5,6,0.0200551
42,2,5,7,0.0410295
42,2,5,8,0.0579722
42,2,5,9,0.0534711
42,2,5,10,0.0525478
42,2,5,11,0.0550607
42,2,5,12,0.0576741
42,2,5,13,0.0591429
42,2,5,14,0.0608019
42,2,5,15,0.0652985
42,2,5,16,0.0726082
42,2,5,17,0.0773817
42,2,5,18,0.0754816
42,2,5,19,0.0587059
42,2,5,20,0.0439864
42,2,5,21,0.0357309
42,2,5,22,0.0307428
42,2,5,23,0.0238521
42,2,5,24,0.0173177
42,3,2,1,0.0164213
42,3,2,2,0.0111921
42,3,2,3,0.0085415
42,3,2,4,0.00679328
42,3,2,5,0.00721894
42,3,2,6,0.0107619
42,3,2,7,0.01768
42,3,2,8,0.0268751
42,3,2,9,0.0386587
42,3,2,10,0.0522389
42,3,2,11,0.0631739
42,3,2,12,0.0699435
42,3,2,13,0.0729332
42,3,2,14,0.0731218
42,3,2,15,0.0736159
42,3,2,16,0.0744608
42,3,2,17,0.0742165
42,3,2,18,0.0700091
42,3,2,19,0.0614038
42,3,2,20,0.0505043
42,3,2,21,0.0412072
42,3,2,22,0.0336373
42,3,2,23,0.0262243
42,3,2,24,0.0191666
42,3,5,1,0.0107741
42,3,5,2,0.00764376
42,3,5,3,0.00654641
42,3,5,4,0.00663486
42,3,5,5,0.00953999
42,3,5,6,0.0200551
42,3,5,7,0.0410295
42,3,5,8,0.0579722
42,3,5,9,0.0534711
42,3,5,10,0.0525478
42,3,5,11,0.0550607
42,3,5,12,0.0576741
42,3,5,13,0.0591429
42,3,5,14,0.0608019
42,3,5,15,0.0652985
42,3,5,16,0.0726082
42,3,5,17,0.0773817
42,3,5,18,0.0754816
42,3,5,19,0.0587059
42,3,5,20,0.0439864
42,3,5,21,0.0357309
42,3,5,22,0.0307428
42,3,5,23,0.0238521
42,3,5,24,0.0173177
42,4,2,1,0.0214739
42,4,2,2,0.0144428
42,4,2,3,0.0109684
42,4,2,4,0.00749451
42,4,2,5,0.00683855
42,4,2,6,0.0103588
42,4,2,7,0.0184304
42,4,2,8,0.0268117
42,4,2,9,0.0363852
42,4,2,10,0.0475407
42,4,2,11,0.0574664
42,4,2,12,0.0650786
42,4,2,13,0.0713228
42,4,2,14,0.0714917
42,4,2,15,0.0717226
42,4,2,16,0.0720061
42,4,2,17,0.0711487
42,4,2,18,0.0678874
42,4,2,19,0.0617718
42,4,2,20,0.0516882
42,4,2,21,0.0428658
42,4,2,22,0.0380302
42,4,2,23,0.0322072
42,4,2,24,0.0245677
42,4,5,1,0.00986211
42,4,5,2,0.00627248
42,4,5,3,0.00505767
42,4,5,4,0.00466686
42,4,5,5,0.00699469
42,4,5,6,0.018494
42,4,5,7,0.0459565
42,4,5,8,0.0696444
42,4,5,9,0.0608279
42,4,5,10,0.0502862
42,4,5,11,0.0499351
42,4,5,12,0.0543654
42,4,5,13,0.0576462
42,4,5,14,0.0580319
42,4,5,15,0.0622554
42,4,5,16,0.0710049
42,4,5,17,0.0769725
42,4,5,18,0.077432
42,4,5,19,0.059783
42,4,5,20,0.0443923
42,4,5,21,0.0354458
42,4,5,22,0.031824
42,4,5,23,0.0249419
42,4,5,24,0.0179068
42,5,2,1,0.0214739
42,5,2,2,0.0144428
42,5,2,3,0.0109684
42,5,2,4,0.00749451
42,5,2,5,0.00683855
42,5,2,6,0.0103588
42,5,2,7,0.0184304
42,5,2,8,0.0268117
42,5,2,9,0.0363852
42,5,2,10,0.0475407
42,5,2,11,0.0574664
42,5,2,12,0.0650786
42,5,2,13,0.0713228
42,5,2,14,0.0714917
42,5,2,15,0.0717226
42,5,2,16,0.0720061
42,5,2,17,0.0711487
42,5,2,18,0.0678874
42,5,2,19,0.0617718
42,5,2,20,0.0516882
42,5,2,21,0.0428658
42,5,2,22,0.0380302
42,5,2,23,0.0322072
42,5,2,24,0.0245677
42,5,5,1,0.00986211
42,5,5,2,0.00627248
42,5,5,3,0.00505767
42,5,5,4,0.00466686
42,5,5,5,0.00699469
42,5,5,6,0.018494
42,5,5,7,0.0459565
42,5,5,8,0.0696444
42,5,5,9,0.0608279
42,5,5,10,0.0502862
42,5,5,11,0.0499351
42,5,5,12,0.0543654
42,5,5,13,0.0576462
42,5,5,14,0.0580319
42,5,5,15,0.0622554
42,5,5,16,0.0710049
42,5,5,17,0.0769725
42,5,5,18,0.077432
42,5,5,19,0.059783
42,5,5,20,0.0443923
42,5,5,21,0.0354458
42,5,5,22,0.031824
42,5,5,23,0.0249419
42,5,5,24,0.0179068
43,1,2,1,0.0214739
43,1,2,2,0.0144428
43,1,2,3,0.0109684
43,1,2,4,0.00749451
43,1,2,5,0.00683855
43,1,2,6,0.0103588
43,1,2,7,0.0184304
43,1,2,8,0.0268117
43,1,2,9,0.0363852
43,1,2,10,0.0475407
43,1,2,11,0.0574664
43,1,2,12,0.0650786
43,1,2,13,0.0713228
43,1,2,14,0.0714917
43,1,2,15,0.0717226
43,1,2,16,0.0720061
43,1,2,17,0.0711487
43,1,2,18,0.0678874
43,1,2,19,0.0617718
43,1,2,20,0.0516882
43,1,2,21,0.0428658
43,1,2,22,0.0380302
43,1,2,23,0.0322072
43,1,2,24,0.0245677
43,1,5,1,0.00986211
43,1,5,2,0.00627248
43,1,5,3,0.00505767
43,1,5,4,0.00466686
43,1,5,5,0.00699469
43,1,5,6,0.018494
43,1,5,7,0.0459565
43,1,5,8,0.0696444
43,1,5,9,0.0608279
43,1,5,10,0.0502862
43,1,5,11,0.0499351
43,1,5,12,0.0543654
43,1,5,13,0.0576462
43,1,5,14,0.0580319
43,1,5,15,0.0622554
43,1,5,16,0.0710049
43,1,5,17,0.0769725
43,1,5,18,0.077432
43,1,5,19,0.059783
43,1,5,20,0.0443923
43,1,5,21,0.0354458
43,1,5,22,0.031824
43,1,5,23,0.0249419
43,1,5,24,0.0179068
43,2,2,1,0.0164213
43,2,2,2,0.0111921
43,2,2,3,0.0085415
43,2,2,4,0.00679328
43,2,2,5,0.00721894
43,2,2,6,0.0107619
43,2,2,7,0.01768
43,2,2,8,0.0268751
43,2,2,9,0.0386587
43,2,2,10,0.0522389
43,2,2,11,0.0631739
43,2,2,12,0.0699435
43,2,2,13,0.0729332
43,2,2,14,0.0731218
43,2,2,15,0.0736159
43,2,2,16,0.0744608
43,2,2,17,0.0742165
43,2,2,18,0.0700091
43,2,2,19,0.0614038
43,2,2,20,0.0505043
43,2,2,21,0.0412072
43,2,2,22,0.0336373
43,2,2,23,0.0262243
43,2,2,24,0.0191666
43,2,5,1,0.0107741
43,2,5,2,0.00764376
43,2,5,3,0.00654641
43,2,5,4,0.00663486
43,2,5,5,0.00953999
43,2,5,6,0.0200551
43,2,5,7,0.0410295
43,2,5,8,0.0579722
43,2,5,9,0.0534711
43,2,5,10,0.0525478
43,2,5,11,0.0550607
43,2,5,12,0.0576741
43,2,5,13,0.0591429
43,2,5,14,0.0608019
43,2,5,15,0.0652985
43,2,5,16,0.0726082
43,2,5,17,0.0773817
43,2,5,18,0.0754816
43,2,5,19,0.0587059
43,2,5,20,0.0439864
43,2,5,21,0.0357309
43,2,5,22,0.0307428
43,2,5,23,0.0238521
43,2,5,24,0.0173177
43,3,2,1,0.0164213
43,3,2,2,0.0111921
43,3,2,3,0.0085415
43,3,2,4,0.00679328
43,3,2,5,0.00721894
43,3,2,6,0.0107619
43,3,2,7,0.01768
43,3,2,8,0.0268751
43,3,2,9,0.0386587
43,3,2,10,0.0522389
43,3,2,11,0.0631739
43,3,2,12,0.0699435
43,3,2,13,0.0729332
43,3,2,14,0.0731218
43,3,2,15,0.0736159
43,3,2,16,0.0744608
43,3,2,17,0.0742165
43,3,2,18,0.0700091
43,3,2,19,0.0614038
43,3,2,20,0.0505043
43,3,2,21,0.0412072
43,3,2,22,0.0336373
43,3,2,23,0.0262243
43,3,2,24,0.0191666
43,3,5,1,0.0107741
43,3,5,2,0.00764376
43,3,5,3,0.00654641
43,3,5,4,0.00663486
43,3,5,5,0.00953999
43,3,5,6,0.0200551
43,3,5,7,0.0410295
43,3,5,8,0.0579722
43,3,5,9,0.0534711
43,3,5,10,0.0525478
43,3,5,11,0.0550607
43,3,5,12,0.0576741
43,3,5,13,0.0591429
43,3,5,14,0.0608019
43,3,5,15,0.0652985
43,3,5,16,0.0726082
43,3,5,17,0.0773817
43,3,5,18,0.0754816
43,3,5,19,0.0587059
43,3,5,20,0.0439864
43,3,5,21,0.0357309
43,3,5,22,0.0307428
43,3,5,23,0.0238521
43,3,5,24,0.0173177
43,4,2,1,0.0214739
43,4,2,2,0.0144428
43,4,2,3,0.0109684
43,4,2,4,0.00749451
43,4,2,5,0.00683855
43,4,2,6,0.0103588
43,4,2,7,0.0184304
43,4,2,8,0.0268117
43,4,2,9,0.0363852
43,4,2,10,0.0475407
43,4,2,11,0.0574664
43,4,2,12,0.0650786
43,4,2,13,0.0713228
43,4,2,14,0.0714917
43,4,2,15,0.0717226
43,4,2,16,0.0720061
43,4,2,17,0.0711487
43,4,2,18,0.0678874
43,4,2,19,0.0617718
43,4,2,20,0.0516882
43,4,2,21,0.0428658
43,4,2,22,0.0380302
43,4,2,23,0.0322072
43,4,2,24,0.0245677
43,4,5,1,0.00986211
43,4,5,2,0.00627248
43,4,5,3,0.00505767
43,4,5,4,0.00466686
43,4,5,5,0.00699469
43,4,5,6,0.018494
43,4,5,7,0.0459565
43,4,5,8,0.0696444
43,4,5,9,0.0608279
43,4,5,10,0.0502862
43,4,5,11,0.0499351
43,4,5,12,0.0543654
43,4,5,13,0.0576462
43,4,5,14,0.0580319
43,4,5,15,0.0622554
43,4,5,16,0.0710049
43,4,5,17,0.0769725
43,4,5,18,0.077432
43,4,5,19,0.059783
43,4,5,20,0.0443923
43,4,5,21,0.0354458
43,4,5,22,0.031824
43,4,5,23,0.0249419
43,4,5,24,0.0179068
43,5,2,1,0.0214739
43,5,2,2,0.0144428
43,5,2,3,0.0109684
43,5,2,4,0.00749451
43,5,2,5,0.00683855
43,5,2,6,0.0103588
43,5,2,7,0.0184304
43,5,2,8,0.0268117
43,5,2,9,0.0363852
43,5,2,10,0.0475407
43,5,2,11,0.0574664
43,5,2,12,0.0650786
43,5,2,13,0.0713228
43,5,2,14,0.0714917
43,5,2,15,0.0717226
43,5,2,16,0.0720061
43,5,2,17,0.0711487
43,5,2,18,0.0678874
43,5,2,19,0.0617718
43,5,2,20,0.0516882
43,5,2,21,0.0428658
43,5,2,22,0.0380302
43,5,2,23,0.0322072
43,5,2,24,0.0245677
43,5,5,1,0.00986211
43,5,5,2,0.00627248
43,5,5,3,0.00505767
43,5,5,4,0.00466686
43,5,5,5,0.00699469
43,5,5,6,0.018494
43,5,5,7,0.0459565
43,5,5,8,0.0696444
43,5,5,9,0.0608279
43,5,5,10,0.0502862
43,5,5,11,0.0499351
43,5,5,12,0.0543654
43,5,5,13,0.0576462
43,5,5,14,0.0580319
43,5,5,15,0.0622554
43,5,5,16,0.0710049
43,5,5,17,0.0769725
43,5,5,18,0.077432
43,5,5,19,0.059783
43,5,5,20,0.0443923
43,5,5,21,0.0354458
43,5,5,22,0.031824
43,5,5,23,0.0249419
43,5,5,24,0.0179068
51,1,2,1,0.0214739
51,1,2,2,0.0144428
51,1,2,3,0.0109684
51,1,2,4,0.00749451
51,1,2,5,0.00683855
51,1,2,6,0.0103588
51,1,2,7,0.0184304
51,1,2,8,0.0268117
51,1,2,9,0.0363852
51,1,2,10,0.0475407
51,1,2,11,0.0574664
51,1,2,12,0.0650786
51,1,2,13,0.0713228
51,1,2,14,0.0714917
51,1,2,15,0.0717226
51,1,2,16,0.0720061
51,1,2,17,0.0711487
51,1,2,18,0.0678874
51,1,2,19,0.0617718
51,1,2,20,0.0516882
51,1,2,21,0.0428658
51,1,2,22,0.0380302
51,1,2,23,0.0322072
51,1,2,24,0.0245677
51,1,5,1,0.00986211
51,1,5,2,0.00627248
51,1,5,3,0.00505767
51,1,5,4,0.00466686
51,1,5,5,0.00699469
51,1,5,6,0.018494
51,1,5,7,0.0459565
51,1,5,8,0.0696444
51,1,5,9,0.0608279
51,1,5,10,0.0502862
51,1,5,11,0.0499351
51,1,5,12,0.0543654
51,1,5,13,0.0576462
51,1,5,14,0.0580319
51,1,5,15,0.0622554
51,1,5,16,0.0710049
51,1,5,17,0.0769725
51,1,5,18,0.077432
51,1,5,19,0.059783
51,1,5,20,0.0443923
51,1,5,21,0.0354458
51,1,5,22,0.031824
51,1,5,23,0.0249419
51,1,5,24,0.0179068
51,2,2,1,0.0164213
51,2,2,2,0.0111921
51,2,2,3,0.0085415
51,2,2,4,0.00679328
51,2,2,5,0.00721894
51,2,2,6,0.0107619
51,2,2,7,0.01768
51,2,2,8,0.0268751
51,2,2,9,0.0386587
51,2,2,10,0.0522389
51,2,2,11,0.0631739
51,2,2,12,0.0699435
51,2,2,13,0.0729332
51,2,2,14,0.0731218
51,2,2,15,0.0736159
51,2,2,16,0.0744608
51,2,2,17,0.0742165
51,2,2,18,0.0700091
51,2,2,19,0.0614038
51,2,2,20,0.0505043
51,2,2,21,0.0412072
51,2,2,22,0.0336373
51,2,2,23,0.0262243
51,2,2,24,0.0191666
51,2,5,1,0.0107741
51,2,5,2,0.00764376
51,2,5,3,0.00654641
51,2,5,4,0.00663486
51,2,5,5,0.00953999
51,2,5,6,0.0200551
51,2,5,7,0.0410295
51,2,5,8,0.0579722
51,2,5,9,0.0534711
51,2,5,10,0.0525478
51,2,5,11,0.0550607
51,2,5,12,0.0576741
51,2,5,13,0.0591429
51,2,5,14,0.0608019
51,2,5,15,0.0652985
51,2,5,16,0.0726082
51,2,5,17,0.0773817
51,2,5,18,0.0754816
51,2,5,19,0.0587059
51,2,5,20,0.0439864
51,2,5,21,0.0357309
51,2,5,22,0.0307428
51,2,5,23,0.0238521
51,2,5,24,0.0173177
51,3,2,1,0.0164213
51,3,2,2,0.0111921
51,3,2,3,0.0085415
51,3,2,4,0.00679328
51,3,2,5,0.00721894
51,3,2,6,0.0107619
51,3,2,7,0.01768
51,3,2,8,0.0268751
51,3,2,9,0.0386587
51,3,2,10,0.0522389
51,3,2,11,0.0631739
51,3,2,12,0.0699435
51,3,2,13,0.0729332
51,3,2,14,0.0731218
51,3,2,15,0.0736159
51,3,2,16,0.0744608
51,3,2,17,0.0742165
51,3,2,18,0.0700091
51,3,2,19,0.0614038
51,3,2,20,0.0505043
51,3,2,21,0.0412072
51,3,2,22,0.0336373
51,3,2,23,0.0262243
51,3,2,24,0.0191666
51,3,5,1,0.0107741
51,3,5,2,0.00764376
51,3,5,3,0.00654641
51,3,5,4,0.00663486
51,3,5,5,0.00953999
51,3,5,6,0.0200551
51,3,5,7,0.0410295
51,3,5,8,0.0579722
51,3,5,9,0.0534711
51,3,5,10,0.0525478
51,3,5,11,0.0550607
51,3,5,12,0.0576741
51,3,5,13,0.0591429
51,3,5,14,0.0608019
51,3,5,15,0.0652985
51,3,5,16,0.0726082
51,3,5,17,0.0773817
51,3,5,18,0.0754816
51,3,5,19,0.0587059
51,3,5,20,0.0439864
51,3,5,21,0.0357309
51,3,5,22,0.0307428
51,3,5,23,0.0238521
51,3,5,24,0.0173177
51,4,2,1,0.0214739
51,4,2,2,0.0144428
51,4,2,3,0.0109684
51,4,2,4,0.00749451
51,4,2,5,0.00683855
51,4,2,6,0.0103588
51,4,2,7,0.0184304
51,4,2,8,0.0268117
51,4,2,9,0.0363852
51,4,2,10,0.0475407
51,4,2,11,0.0574664
51,4,2,12,0.0650786
51,4,2,13,0.0713228
51,4,2,14,0.0714917
51,4,2,15,0.0717226
51,4,2,16,0.0720061
51,4,2,17,0.0711487
51,4,2,18,0.0678874
51,4,2,19,0.0617718
51,4,2,20,0.0516882
51,4,2,21,0.0428658
51,4,2,22,0.0380302
51,4,2,23,0.0322072
51,4,2,24,0.0245677
51,4,5,1,0.00986211
51,4,5,2,0.00627248
51,4,5,3,0.00505767
51,4,5,4,0.00466686
51,4,5,5,0.00699469
51,4,5,6,0.018494
51,4,5,7,0.0459565
51,4,5,8,0.0696444
51,4,5,9,0.0608279
51,4,5,10,0.0502862
51,4,5,11,0.0499351
51,4,5,12,0.0543654
51,4,5,13,0.0576462
51,4,5,14,0.0580319
51,4,5,15,0.0622554
51,4,5,16,0.0710049
51,4,5,17,0.0769725
51,4,5,18,0.077432
51,4,5,19,0.059783
51,4,5,20,0.0443923
51,4,5,21,0.0354458
51,4,5,22,0.031824
51,4,5,23,0.0249419
51,4,5,24,0.0179068
51,5,2,1,0.0214739
51,5,2,2,0.0144428
51,5,2,3,0.0109684
51,5,2,4,0.00749451
51,5,2,5,0.00683855
51,5,2,6,0.0103588
51,5,2,7,0.0184304
51,5,2,8,0.0268117
51,5,2,9,0.0363852
51,5,2,10,0.0475407
51,5,2,11,0.0574664
51,5,2,12,0.0650786
51,5,2,13,0.0713228
51,5,2,14,0.0714917
51,5,2,15,0.0717226
51,5,2,16,0.0720061
51,5,2,17,0.0711487
51,5,2,18,0.0678874
51,5,2,19,0.0617718
51,5,2,20,0.0516882
51,5,2,21,0.0428658
51,5,2,22,0.0380302
51,5,2,23,0.0322072
51,5,2,24,0.0245677
51,5,5,1,0.00986211
51,5,5,2,0.00627248
51,5,5,3,0.00505767
51,5,5,4,0.00466686
51,5,5,5,0.00699469
51,5,5,6,0.018494
51,5,5,7,0.0459565
51,5,5,8,0.0696444
51,5,5,9,0.0608279
51,5,5,10,0.0502862
51,5,5,11,0.0499351
51,5,5,12,0.0543654
51,5,5,13,0.0576462
51,5,5,14,0.0580319
51,5,5,15,0.0622554
51,5,5,16,0.0710049
51,5,5,17,0.0769725
51,5,5,18,0.077432
51,5,5,19,0.059783
51,5,5,20,0.0443923
51,5,5,21,0.0354458
51,5,5,22,0.031824
51,5,5,23,0.0249419
51,5,5,24,0.0179068
52,1,2,1,0.0214739
52,1,2,2,0.0144428
52,1,2,3,0.0109684
52,1,2,4,0.00749451
52,1,2,5,0.00683855
52,1,2,6,0.0103588
52,1,2,7,0.0184304
52,1,2,8,0.0268117
52,1,2,9,0.0363852
52,1,2,10,0.0475407
52,1,2,11,0.0574664
52,1,2,12,0.0650786
52,1,2,13,0.0713228
52,1,2,14,0.0714917
52,1,2,15,0.0717226
52,1,2,16,0.0720061
52,1,2,17,0.0711487
52,1,2,18,0.0678874
52,1,2,19,0.0617718
52,1,2,20,0.0516882
52,1,2,21,0.0428658
52,1,2,22,0.0380302
52,1,2,23,0.0322072
52,1,2,24,0.0245677
52,1,5,1,0.00986211
52,1,5,2,0.00627248
52,1,5,3,0.00505767
52,1,5,4,0.00466686
52,1,5,5,0.00699469
52,1,5,6,0.018494
52,1,5,7,0.0459565
52,1,5,8,0.0696444
52,1,5,9,0.0608279
52,1,5,10,0.0502862
52,1,5,11,0.0499351
52,1,5,12,0.0543654
52,1,5,13,0.0576462
52,1,5,14,0.0580319
52,1,5,15,0.0622554
52,1,5,16,0.0710049
52,1,5,17,0.0769725
52,1,5,18,0.077432
52,1,5,19,0.059783
52,1,5,20,0.0443923
52,1,5,21,0.0354458
52,1,5,22,0.031824
52,1,5,23,0.0249419
52,1,5,24,0.0179068
52,2,2,1,0.0164213
52,2,2,2,0.0111921
52,2,2,3,0.0085415
52,2,2,4,0.00679328
52,2,2,5,0.00721894
52,2,2,6,0.0107619
52,2,2,7,0.01768
52,2,2,8,0.0268751
52,2,2,9,0.0386587
52,2,2,10,0.0522389
52,2,2,11,0.0631739
52,2,2,12,0.0699435
52,2,2,13,0.0729332
52,2,2,14,0.0731218
52,2,2,15,0.0736159
52,2,2,16,0.0744608
52,2,2,17,0.0742165
52,2,2,18,0.0700091
52,2,2,19,0.0614038
52,2,2,20,0.0505043
52,2,2,21,0.0412072
52,2,2,22,0.0336373
52,2,2,23,0.0262243
52,2,2,24,0.0191666
52,2,5,1,0.0107741
52,2,5,2,0.00764376
52,2,5,3,0.00654641
52,2,5,4,0.00663486
52,2,5,5,0.00953999
52,2,5,6,0.0200551
52,2,5,7,0.0410295
52,2,5,8,0.0579722
52,2,5,9,0.0534711
